Brand,RAM,Storage,Processor,ScreenSize,Price
HP,16,1024,i5,14.0,107445.74
Acer,32,256,i9,17.0,135946.5
Dell,32,256,i9,15.6,139167.95
Acer,32,256,i3,13.3,99689.22
Acer,16,256,i9,13.3,99872.59
Lenovo,16,1024,i7,13.3,119247.04
Lenovo,16,1024,i5,17.0,103769.2
Lenovo,8,1024,i3,15.6,73071.02
Lenovo,8,512,i5,17.0,61987.14
HP,4,512,i7,15.6,70441.53
Dell,32,512,i9,15.6,151785.76
Asus,8,1024,i3,17.0,69860.52
Acer,4,512,i3,14.0,41458.95
Dell,8,512,i3,13.3,50907.39
Lenovo,4,1024,i9,13.3,101580.03
Acer,32,1024,i5,13.3,146570.68
HP,16,1024,i9,17.0,125705.69
HP,32,256,i3,14.0,105935.31
HP,4,512,i3,17.0,43209.58
Asus,4,1024,i3,15.6,59240.81
Asus,4,512,i5,13.3,51511.16
Lenovo,4,512,i7,15.6,66695.4
Lenovo,32,1024,i3,15.6,130099.67
Dell,4,512,i7,14.0,70099.31
Asus,8,512,i5,14.0,67375.9
Asus,16,512,i9,15.6,105552.4
Lenovo,32,512,i5,14.0,121475.76
Lenovo,4,512,i5,13.3,54360.59
Dell,4,1024,i7,14.0,87046.61
Lenovo,8,512,i5,15.6,66510.51
HP,16,1024,i3,13.3,94084.65
Lenovo,8,256,i7,14.0,65155.29
HP,16,512,i5,13.3,84119.91
Acer,16,512,i5,14.0,80759.07
Dell,16,512,i9,17.0,109065.18
Asus,8,1024,i9,17.0,109093.29
Acer,8,1024,i7,13.3,94219.04
Acer,32,256,i3,15.6,99807.74
HP,4,512,i3,17.0,44873.71
Dell,32,512,i3,13.3,111621.36
Asus,8,1024,i9,13.3,112821.51
Asus,16,1024,i7,17.0,116133.1
Acer,32,512,i9,14.0,145000.92
Asus,32,512,i5,17.0,121119.5
Lenovo,32,512,i9,15.6,149272.24
Asus,16,1024,i5,13.3,108693.38
Lenovo,32,256,i3,13.3,105446.55
Acer,16,1024,i3,15.6,95488.63
Acer,32,512,i5,15.6,126766.26
Lenovo,8,1024,i3,17.0,70861.79
HP,32,1024,i7,14.0,160194.06
Dell,16,512,i7,17.0,97449.68
Asus,32,1024,i3,17.0,129795.71
HP,32,256,i3,17.0,102253.8
Asus,8,1024,i7,15.6,98403.01
Acer,32,512,i9,17.0,150785.98
Lenovo,32,256,i5,17.0,113292.78
Asus,4,512,i7,14.0,62923.58
Dell,8,1024,i7,13.3,96285.34
HP,8,512,i7,14.0,76244.2
Dell,4,1024,i3,15.6,61259.02
Asus,32,1024,i9,15.6,172680.04
HP,32,256,i9,14.0,140052.6
Lenovo,8,512,i9,14.0,87726.64
Lenovo,16,256,i9,14.0,94951.88
Asus,16,1024,i9,13.3,127256.73
Lenovo,4,512,i7,13.3,64768.06
Dell,16,1024,i9,13.3,130734.85
Dell,8,512,i3,17.0,51476.41
HP,4,1024,i7,17.0,88506.36
HP,8,1024,i7,15.6,93925.14
Dell,4,1024,i5,15.6,73619.6
Dell,4,512,i3,14.0,40221.96
Asus,16,256,i5,15.6,75429.69
Dell,4,1024,i3,17.0,60831.64
HP,4,1024,i9,14.0,102113.2
Dell,8,1024,i9,17.0,109949.24
Asus,4,256,i9,15.6,72186.37
HP,32,512,i9,17.0,147630.19
Lenovo,4,512,i9,17.0,80777.98
Lenovo,32,512,i7,17.0,139492.33
Lenovo,32,256,i9,14.0,139919.04
Asus,16,512,i3,17.0,71576.55
Lenovo,32,1024,i5,13.3,143095.44
Acer,8,256,i5,15.6,52418.22
Dell,16,1024,i3,15.6,95064.87
Lenovo,32,256,i7,14.0,127120.62
Lenovo,4,512,i5,13.3,53114.07
Asus,32,1024,i3,13.3,133496.15
Acer,32,256,i3,14.0,104902.69
HP,16,1024,i3,14.0,89631.72
Dell,8,1024,i9,14.0,106745.14
Acer,4,256,i3,17.0,35271.74
Acer,4,256,i3,13.3,31461.51
Acer,32,256,i3,17.0,101377.76
Acer,8,512,i7,15.6,78054.63
HP,8,1024,i7,17.0,99322.0
Dell,32,1024,i7,15.6,153933.44
HP,32,256,i7,15.6,125834.12
Asus,32,1024,i7,14.0,155806.93
Dell,4,1024,i7,14.0,84809.65
Asus,16,1024,i5,13.3,103588.9
Asus,8,1024,i7,14.0,94875.03
Asus,8,256,i5,13.3,51914.84
Acer,32,1024,i3,13.3,134969.15
Lenovo,16,1024,i9,14.0,130263.22
Lenovo,8,1024,i7,14.0,100952.57
Lenovo,16,256,i5,15.6,75443.13
HP,32,512,i7,13.3,133264.66
Lenovo,8,1024,i5,17.0,88125.62
Asus,4,256,i3,13.3,30958.81
Lenovo,8,256,i5,15.6,54865.33
Acer,8,256,i7,13.3,68806.91
Dell,32,256,i7,13.3,129743.46
Acer,8,512,i9,15.6,88257.86
HP,32,512,i3,13.3,116308.11
Acer,8,512,i7,13.3,75018.51
Dell,16,1024,i5,15.6,108529.48
HP,8,512,i7,15.6,75464.59
HP,4,1024,i7,14.0,89387.93
Lenovo,16,256,i7,14.0,82839.55
HP,4,256,i5,14.0,46791.49
Lenovo,4,1024,i9,15.6,98119.74
HP,16,256,i9,17.0,96232.63
Dell,8,1024,i3,15.6,70915.92
Dell,4,256,i5,15.6,47651.1
HP,16,512,i9,13.3,111148.67
Dell,4,256,i5,13.3,41932.43
HP,4,1024,i9,17.0,100646.09
HP,16,256,i9,14.0,94748.49
HP,32,512,i3,13.3,109129.52
Acer,8,512,i5,15.6,63963.25
Lenovo,16,512,i3,13.3,75595.98
HP,16,1024,i5,14.0,104061.75
HP,16,256,i9,17.0,96384.75
Asus,4,256,i9,17.0,66436.16
Acer,8,1024,i7,15.6,95028.0
HP,16,1024,i3,13.3,89607.53
Acer,16,512,i7,17.0,93683.61
Dell,8,256,i5,15.6,55907.21
HP,4,512,i7,15.6,63719.29
Lenovo,16,256,i5,17.0,72780.44
Lenovo,4,256,i3,14.0,31963.35
HP,16,512,i7,14.0,97847.35
Dell,16,1024,i7,15.6,116272.19
HP,4,256,i3,14.0,32272.37
Asus,32,512,i3,17.0,111943.88
Asus,16,512,i3,14.0,68789.49
Asus,16,512,i7,15.6,95311.09
Lenovo,8,256,i3,17.0,39793.9
Acer,8,1024,i5,13.3,88113.87
Dell,8,256,i3,15.6,41297.63
Lenovo,16,1024,i9,13.3,127754.11
Dell,8,512,i7,17.0,76663.75
Acer,8,512,i7,15.6,76070.16
Acer,8,512,i7,17.0,79239.75
Acer,16,256,i3,14.0,61223.14
HP,4,1024,i9,17.0,102087.33
Acer,8,256,i9,15.6,75574.23
Asus,4,256,i5,15.6,42569.73
Acer,16,256,i3,17.0,58593.49
Dell,32,1024,i3,17.0,133704.03
HP,16,1024,i3,14.0,95218.38
Asus,16,256,i5,17.0,72588.92
Acer,16,512,i9,14.0,109709.12
Dell,16,1024,i7,15.6,115037.0
Asus,8,1024,i5,14.0,87070.57
Lenovo,16,512,i9,13.3,108771.3
HP,8,1024,i5,13.3,84969.71
HP,4,512,i9,14.0,80949.53
Dell,4,256,i3,15.6,36186.01
Asus,16,1024,i5,15.6,106324.72
HP,16,256,i3,13.3,62080.0
HP,32,256,i5,14.0,114472.72
Acer,4,1024,i9,13.3,96722.08
Lenovo,4,256,i3,14.0,29808.54
Dell,4,512,i7,17.0,64341.7
Dell,4,512,i7,14.0,63764.62
Lenovo,4,1024,i3,14.0,64231.29
HP,8,512,i9,17.0,90469.68
Asus,4,1024,i9,15.6,95239.3
Asus,4,1024,i7,13.3,83537.31
Acer,16,1024,i7,17.0,114311.46
Asus,16,512,i5,14.0,85278.26
Asus,8,512,i7,15.6,74212.75
HP,8,512,i9,15.6,91919.31
Lenovo,32,512,i7,17.0,136906.13
HP,32,1024,i5,14.0,147628.03
Dell,4,1024,i9,17.0,98613.92
Acer,8,256,i7,17.0,64882.19
Acer,16,1024,i7,17.0,120096.04
Asus,32,1024,i9,15.6,169918.72
Lenovo,32,512,i7,14.0,133566.28
HP,16,1024,i7,15.6,116183.48
Dell,4,512,i5,17.0,55836.94
Asus,4,256,i7,17.0,56236.07
HP,4,256,i7,17.0,57401.67
HP,4,1024,i9,13.3,100686.09
Acer,8,256,i3,17.0,43926.52
Asus,32,512,i9,14.0,150323.34
HP,4,512,i3,15.6,43569.91
Acer,8,256,i9,15.6,74807.27
Lenovo,16,512,i5,13.3,81022.59
Dell,4,256,i7,13.3,56597.87
Acer,8,256,i5,14.0,56248.68
Acer,8,512,i7,13.3,76901.74
HP,32,512,i7,15.6,133696.71
Lenovo,16,1024,i9,15.6,131689.93
HP,8,256,i5,15.6,54604.21
Lenovo,32,256,i3,13.3,101837.79
Dell,32,512,i7,15.6,140367.39
HP,32,1024,i7,17.0,160097.37
HP,8,512,i3,17.0,54389.26
Acer,16,256,i3,13.3,61266.61
Asus,32,512,i9,17.0,150253.02
Lenovo,16,256,i9,15.6,101483.89
Lenovo,8,256,i3,17.0,40541.19
Asus,4,256,i5,14.0,40491.72
Dell,16,256,i9,17.0,96639.88
Asus,8,512,i7,15.6,73619.56
Asus,32,1024,i5,17.0,143521.89
Dell,4,256,i5,17.0,46780.2
Acer,32,1024,i5,17.0,142062.99
Asus,8,1024,i5,14.0,83184.32
Acer,32,256,i3,14.0,101775.54
HP,32,256,i7,15.6,125972.89
Acer,8,256,i3,14.0,38822.16
HP,32,512,i5,15.6,126605.81
HP,32,512,i5,14.0,125691.25
Lenovo,16,512,i7,15.6,98338.83
Asus,16,256,i5,14.0,73069.83
Acer,4,1024,i9,17.0,98023.56
HP,32,1024,i3,13.3,129036.41
Acer,32,512,i3,14.0,114360.8
Acer,16,512,i5,17.0,82514.84
Lenovo,8,512,i5,14.0,62133.49
Dell,4,1024,i3,13.3,58999.55
Asus,4,1024,i7,14.0,86324.48
HP,8,256,i9,17.0,80744.7
Lenovo,32,512,i3,14.0,112054.13
Dell,4,256,i5,14.0,46033.52
Lenovo,32,512,i5,17.0,125576.2
Dell,16,256,i5,13.3,73099.78
Acer,32,256,i9,14.0,138955.35
Lenovo,8,512,i9,15.6,90610.36
Acer,16,256,i7,17.0,87568.94
Acer,4,256,i3,15.6,31464.81
Dell,16,512,i7,17.0,95722.92
Asus,16,1024,i9,15.6,130248.69
Asus,8,1024,i9,14.0,106572.32
Asus,16,256,i5,13.3,78105.75
Acer,32,1024,i7,13.3,155831.4
Dell,32,512,i7,17.0,139947.18
Dell,32,256,i7,17.0,129064.16
HP,4,256,i3,15.6,33022.45
Acer,4,256,i7,15.6,56380.31
Dell,4,256,i7,17.0,52922.32
Dell,8,512,i9,15.6,89198.07
Lenovo,16,1024,i9,14.0,129178.73
Acer,4,256,i7,13.3,56748.11
Asus,32,512,i7,13.3,133520.24
Lenovo,4,1024,i5,15.6,75767.09
HP,8,256,i7,13.3,66716.32
HP,4,512,i9,17.0,78684.8
Dell,4,512,i5,15.6,50941.09
Acer,8,1024,i3,15.6,74234.5
Acer,8,512,i5,15.6,66027.42
Dell,4,1024,i3,14.0,66714.4
Dell,16,512,i9,14.0,104823.34
Lenovo,32,512,i5,17.0,120893.01
Lenovo,16,1024,i9,13.3,132047.33
Lenovo,8,1024,i9,13.3,110683.4
Dell,32,256,i9,14.0,138554.67
HP,4,256,i7,13.3,59615.07
Asus,16,1024,i3,15.6,92652.63
Lenovo,32,256,i3,13.3,104980.28
Dell,32,1024,i7,15.6,158683.01
HP,8,1024,i7,13.3,96766.79
Asus,4,1024,i5,17.0,71162.01
Dell,4,1024,i7,14.0,89205.62
Asus,32,1024,i5,14.0,144825.88
HP,16,1024,i9,15.6,126401.03
Lenovo,4,512,i3,13.3,45942.07
Acer,4,256,i3,15.6,35102.72
Lenovo,16,512,i7,14.0,97858.44
Dell,8,256,i7,14.0,64277.34
HP,8,256,i5,15.6,56636.49
Dell,32,512,i7,14.0,139708.62
Acer,4,512,i3,14.0,42953.24
Asus,32,1024,i3,17.0,135568.75
Lenovo,32,512,i9,13.3,150040.02
Acer,32,512,i3,17.0,115563.01
HP,4,256,i5,13.3,43954.49
HP,4,512,i7,14.0,62647.09
Acer,8,256,i3,15.6,45285.39
Asus,4,512,i9,17.0,81509.65
Lenovo,8,1024,i9,14.0,111293.63
Acer,8,1024,i5,15.6,87610.85
Dell,4,256,i5,17.0,46556.7
HP,8,512,i7,15.6,76654.22
HP,16,256,i5,13.3,74904.74
Dell,32,512,i7,15.6,136739.15
HP,8,1024,i7,14.0,99195.51
Acer,16,1024,i5,14.0,107104.53
Asus,32,512,i5,17.0,125972.55
Acer,16,1024,i7,15.6,114576.32
Dell,16,512,i9,13.3,105813.99
Lenovo,32,512,i3,13.3,109865.47
Lenovo,4,256,i9,17.0,65173.06
Asus,16,1024,i5,17.0,103014.33
Dell,16,256,i9,13.3,96754.2
Dell,4,512,i9,13.3,76532.62
Lenovo,4,1024,i7,15.6,85727.61
HP,32,1024,i7,14.0,158478.78
HP,4,512,i9,13.3,75617.35
Acer,32,256,i5,13.3,114877.3
Acer,4,256,i7,15.6,53230.93
Acer,32,512,i7,13.3,135570.02
Dell,8,1024,i5,15.6,87149.89
Acer,8,1024,i9,15.6,112604.07
HP,8,256,i7,14.0,65122.58
Acer,16,256,i7,13.3,87869.68
Asus,16,512,i3,15.6,71977.95
Lenovo,4,256,i7,15.6,56414.87
Acer,4,512,i3,17.0,38965.41
Lenovo,4,512,i3,13.3,43821.23
Dell,4,256,i9,14.0,68395.29
Acer,16,256,i9,15.6,98426.7
Asus,4,256,i7,15.6,53623.83
Lenovo,4,256,i7,15.6,53014.04
HP,4,1024,i3,17.0,61778.65
HP,8,256,i5,13.3,54715.16
Acer,8,256,i5,14.0,52854.9
HP,32,512,i9,17.0,148289.06
Lenovo,32,512,i9,17.0,151095.3
Lenovo,4,512,i7,17.0,67914.63
Dell,8,1024,i3,17.0,74078.28
HP,4,1024,i7,13.3,89556.89
HP,4,1024,i7,17.0,87379.06
Dell,32,1024,i5,17.0,147827.15
Lenovo,32,1024,i7,13.3,154600.91
Lenovo,4,512,i9,13.3,79332.3
Acer,8,512,i9,15.6,84885.29
Acer,32,256,i3,17.0,102684.25
Dell,32,512,i9,17.0,149408.62
Acer,32,256,i7,15.6,128747.74
Acer,32,256,i3,15.6,100179.93
HP,4,512,i9,13.3,75334.03
Acer,4,256,i9,17.0,71715.39
Dell,4,256,i7,15.6,57350.33
Lenovo,8,1024,i3,13.3,73715.52
HP,8,512,i5,15.6,66907.54
Acer,32,256,i7,15.6,124702.48
HP,8,1024,i3,17.0,72520.14
Dell,16,1024,i3,15.6,89716.09
Lenovo,16,1024,i9,15.6,126796.66
Asus,16,512,i5,17.0,86898.59
Acer,8,256,i7,13.3,68063.1
Lenovo,16,512,i5,17.0,87874.97
Acer,4,512,i9,14.0,81103.38
Acer,4,512,i3,14.0,41909.61
Dell,32,1024,i7,14.0,155206.78
Acer,4,512,i3,17.0,45148.21
Lenovo,4,1024,i5,15.6,78443.24
Lenovo,4,512,i9,17.0,81471.88
Lenovo,8,1024,i3,14.0,72710.85
Dell,16,1024,i9,15.6,131904.23
HP,4,256,i3,13.3,31973.57
Dell,4,256,i5,13.3,46405.12
Acer,4,512,i3,13.3,39399.69
Dell,16,512,i9,14.0,110833.69
HP,32,256,i3,14.0,105091.95
Acer,8,512,i9,14.0,86110.38
Dell,16,1024,i5,14.0,106331.84
Asus,16,512,i9,17.0,105888.9
Dell,16,256,i3,17.0,60832.8
Lenovo,32,256,i9,14.0,138762.28
HP,4,512,i9,14.0,76901.61
Dell,8,512,i5,17.0,63127.11
Asus,4,256,i7,13.3,59186.78
Asus,16,256,i9,17.0,99306.51
Acer,32,1024,i3,13.3,132333.17
Dell,8,256,i5,17.0,56318.26
Dell,8,512,i7,15.6,73305.68
Dell,8,256,i9,17.0,81532.7
HP,4,512,i3,13.3,41826.52
Asus,4,256,i3,13.3,34656.18
Lenovo,8,256,i3,17.0,38705.75
Asus,16,1024,i7,13.3,116806.12
Asus,8,512,i7,15.6,77250.43
HP,16,512,i9,14.0,109008.91
Lenovo,4,512,i5,15.6,52119.89
Dell,4,256,i7,13.3,57077.49
Dell,8,256,i7,17.0,67617.05
Lenovo,16,256,i5,15.6,77031.51
Lenovo,8,512,i3,17.0,52434.09
Asus,32,1024,i7,13.3,157373.67
HP,32,256,i5,17.0,117533.89
Dell,32,512,i9,14.0,151493.65
HP,16,1024,i9,17.0,128043.66
Dell,16,512,i9,15.6,110694.61
Acer,4,1024,i7,15.6,86319.56
Acer,8,512,i5,13.3,62702.6
Acer,32,256,i9,17.0,138891.42
Lenovo,32,256,i7,13.3,123401.12
Dell,4,512,i7,13.3,63836.93
HP,16,1024,i3,15.6,92483.36
Lenovo,16,512,i7,15.6,98770.43
Dell,8,256,i3,14.0,38366.93
Dell,16,256,i9,17.0,95860.9
Dell,8,1024,i7,13.3,98286.13
Acer,16,1024,i7,15.6,116375.99
Dell,16,512,i3,14.0,74934.28
HP,8,512,i9,14.0,88537.23
HP,4,256,i5,15.6,47228.41
Lenovo,32,256,i3,14.0,105291.45
HP,16,256,i9,15.6,100635.65
Lenovo,32,512,i5,17.0,128036.06
Dell,4,1024,i9,13.3,99033.68
Acer,4,512,i9,13.3,80710.43
HP,4,512,i9,13.3,79834.59
Acer,32,256,i7,17.0,128286.09
HP,4,1024,i9,15.6,100557.6
Lenovo,16,256,i5,17.0,77416.93
HP,16,512,i7,13.3,97323.46
Acer,16,1024,i5,14.0,107261.51
Dell,4,1024,i7,13.3,89129.87
Lenovo,16,1024,i9,13.3,131432.14
Acer,32,1024,i3,15.6,132087.32
Acer,16,256,i3,14.0,60150.58
Acer,4,512,i7,14.0,65128.84
Acer,8,256,i5,17.0,51333.13
Asus,32,256,i3,13.3,102009.38
Asus,16,1024,i9,14.0,127929.07
Lenovo,8,1024,i3,14.0,71364.78
Lenovo,32,256,i3,13.3,101379.77
HP,8,256,i9,13.3,75754.98
Dell,16,1024,i9,17.0,127999.7
Acer,16,1024,i5,17.0,107011.47
Lenovo,8,1024,i3,14.0,75919.9
Lenovo,4,256,i7,13.3,54167.44
Acer,32,256,i9,15.6,135928.1
Dell,32,1024,i3,13.3,132143.39
Acer,16,256,i7,13.3,84974.32
Asus,4,512,i5,14.0,51499.99
Asus,32,1024,i7,15.6,158094.52
Acer,4,256,i3,13.3,30006.86
HP,16,512,i5,17.0,87963.31
HP,16,512,i5,13.3,81262.33
HP,4,1024,i5,15.6,72348.06
Lenovo,16,512,i9,17.0,111931.67
Dell,8,256,i3,14.0,44221.83
Asus,8,256,i7,13.3,69931.7
Acer,4,512,i9,13.3,78690.75
Lenovo,32,512,i9,14.0,145149.26
Dell,32,256,i5,17.0,116476.58
Asus,4,1024,i3,14.0,61370.75
HP,32,256,i5,17.0,110486.58
Acer,8,512,i3,17.0,52065.28
Dell,8,1024,i7,14.0,100350.06
Asus,16,256,i5,13.3,77707.98
Lenovo,32,1024,i9,14.0,170477.74
Lenovo,8,512,i5,17.0,62616.12
Acer,32,1024,i5,15.6,144755.63
Lenovo,32,512,i3,13.3,111135.67
Dell,32,256,i9,17.0,134496.17
Acer,4,1024,i5,13.3,78003.23
Acer,32,256,i9,17.0,141527.43
Dell,16,256,i9,15.6,100775.84
Lenovo,32,256,i3,15.6,101202.79
Acer,32,1024,i7,13.3,155204.13
Dell,4,512,i3,15.6,46266.8
Asus,32,512,i7,15.6,132653.12
Dell,16,1024,i5,17.0,107511.95
Lenovo,32,256,i5,13.3,114055.43
Acer,16,1024,i9,14.0,126426.05
Dell,16,256,i5,15.6,70884.75
Asus,8,1024,i7,13.3,95015.73
Asus,4,512,i3,17.0,39897.98
Acer,8,256,i3,17.0,42551.67
Lenovo,32,512,i5,15.6,123495.89
Asus,4,512,i3,15.6,39168.01
Lenovo,32,512,i3,17.0,116305.53
Dell,4,1024,i3,13.3,59781.45
Dell,8,512,i7,14.0,78430.29
Acer,8,1024,i9,15.6,105762.15
Dell,4,256,i3,17.0,30171.01
Acer,8,1024,i7,15.6,100442.31
Lenovo,32,512,i9,17.0,151377.71
Acer,8,512,i5,13.3,64003.93
Dell,32,512,i7,17.0,140136.8
Acer,8,512,i7,14.0,76032.14
Asus,4,256,i3,13.3,33121.89
Lenovo,32,512,i9,17.0,150781.69
Acer,16,512,i7,13.3,95906.53
Acer,4,256,i5,14.0,44674.19
Dell,32,1024,i7,17.0,153348.71
Asus,4,256,i9,13.3,70856.23
HP,4,512,i9,13.3,79215.82
Dell,32,512,i5,14.0,125929.28
Lenovo,8,512,i9,15.6,86244.69
Asus,32,1024,i3,13.3,129928.68
Lenovo,32,512,i3,15.6,113044.59
Acer,4,1024,i5,15.6,76943.99
Lenovo,32,256,i5,15.6,113219.51
Acer,4,512,i3,17.0,41302.08
HP,32,512,i3,14.0,114788.65
Dell,4,512,i7,14.0,64923.77
HP,8,512,i5,17.0,67826.83
Acer,8,512,i7,17.0,72548.25
Acer,8,1024,i7,15.6,95414.89
HP,8,1024,i7,13.3,93823.04
Lenovo,4,1024,i5,15.6,71789.47
Asus,32,512,i9,13.3,148593.69
Acer,32,256,i3,17.0,105192.88
HP,16,1024,i9,13.3,128029.21
Lenovo,16,512,i5,15.6,84462.42
Lenovo,32,1024,i3,14.0,130644.88
Asus,4,256,i3,15.6,29555.16
HP,16,512,i3,13.3,70695.19
Asus,8,1024,i9,17.0,107885.47
Dell,4,512,i9,15.6,79104.92
Lenovo,32,512,i5,15.6,121092.7
Dell,4,1024,i3,14.0,62097.22
Acer,8,1024,i3,14.0,72566.14
Lenovo,32,256,i3,17.0,100072.58
Asus,4,512,i9,13.3,76799.72
Lenovo,16,512,i5,14.0,82833.2
Asus,8,256,i5,13.3,53481.77
Acer,4,1024,i5,13.3,75867.78
Lenovo,8,1024,i3,15.6,76365.97
Acer,8,1024,i5,14.0,87267.33
Dell,32,1024,i7,14.0,154679.07
Dell,4,1024,i9,13.3,97131.73
Dell,16,512,i3,13.3,71427.27
HP,32,1024,i5,14.0,141272.81
HP,32,256,i3,17.0,101446.36
Acer,16,1024,i7,17.0,119673.75
Acer,16,1024,i9,14.0,129111.44
Lenovo,32,1024,i5,13.3,142578.33
Acer,8,512,i7,13.3,74983.59
Asus,16,512,i7,13.3,100405.26
Lenovo,8,1024,i7,14.0,95137.14
HP,32,256,i7,13.3,125239.38
Asus,32,1024,i3,15.6,132340.74
Dell,32,1024,i3,13.3,129565.62
Dell,4,256,i5,17.0,42548.94
Lenovo,32,512,i9,14.0,145203.06
HP,32,1024,i3,15.6,132697.67
Dell,4,256,i3,17.0,35420.19
HP,8,512,i3,17.0,55037.48
Dell,8,1024,i5,15.6,82285.87
HP,16,1024,i5,15.6,101329.09
HP,8,512,i3,15.6,53907.05
Acer,4,1024,i5,15.6,72535.08
Lenovo,8,256,i5,17.0,54161.2
Dell,32,1024,i9,15.6,165938.34
Asus,16,512,i3,13.3,70172.03
Dell,16,512,i7,13.3,96168.47
Acer,16,1024,i5,14.0,107188.15
Lenovo,4,1024,i7,17.0,89147.07
Asus,4,512,i5,15.6,50871.44
Asus,32,1024,i3,17.0,134816.21
HP,16,1024,i5,13.3,104645.65
HP,32,256,i5,15.6,110963.93
Acer,8,512,i9,15.6,88345.88
Asus,4,512,i5,14.0,53866.37
Dell,4,1024,i5,13.3,73614.01
Acer,32,1024,i9,15.6,165003.8
HP,32,1024,i5,14.0,148534.51
HP,8,1024,i9,14.0,110613.82
Dell,4,512,i9,14.0,75443.31
Asus,4,256,i3,13.3,34736.11
Dell,16,512,i3,14.0,76261.29
Dell,8,512,i7,13.3,78154.99
Acer,8,1024,i9,15.6,106310.32
Asus,4,1024,i9,13.3,97358.75
Acer,8,256,i5,14.0,50976.83
HP,16,512,i7,13.3,94572.39
Dell,4,512,i9,14.0,75903.39
Dell,4,1024,i3,15.6,62910.74
Lenovo,4,256,i5,17.0,44487.69
HP,32,1024,i3,17.0,129070.52
HP,16,1024,i7,17.0,113451.5
Lenovo,32,512,i9,14.0,152211.98
Lenovo,16,1024,i9,13.3,128736.33
Dell,32,512,i7,13.3,132933.09
Lenovo,16,512,i3,14.0,69399.15
Lenovo,16,512,i7,17.0,95228.99
Asus,32,512,i3,17.0,111660.96
Dell,8,1024,i3,13.3,72259.99
Acer,8,512,i5,17.0,65315.77
HP,4,512,i3,13.3,41926.0
Lenovo,32,512,i9,14.0,147510.65
Dell,4,1024,i7,17.0,86560.96
Lenovo,32,1024,i7,14.0,153978.94
Asus,16,512,i5,15.6,85963.32
HP,16,512,i9,17.0,108185.87
Asus,32,256,i9,15.6,139230.31
Dell,4,1024,i3,15.6,63235.54
HP,32,256,i5,14.0,117240.93
Dell,16,256,i7,15.6,87245.35
Asus,4,1024,i9,17.0,98524.62
Asus,32,256,i9,15.6,139926.16
Acer,4,256,i7,14.0,56816.27
Dell,32,512,i3,13.3,112092.51
Dell,32,512,i7,15.6,133217.71
HP,8,256,i9,13.3,80465.71
Asus,4,256,i3,15.6,31140.99
HP,4,512,i9,15.6,79169.54
HP,8,512,i5,17.0,67447.12
HP,16,1024,i5,15.6,102026.75
HP,16,1024,i7,15.6,120311.06
Dell,16,1024,i3,15.6,96634.82
Asus,8,1024,i3,13.3,73694.6
HP,4,1024,i3,13.3,60122.13
HP,4,1024,i7,15.6,90165.07
Lenovo,32,256,i7,14.0,130162.97
Dell,8,1024,i3,14.0,75968.16
Lenovo,16,1024,i9,14.0,130851.94
Dell,16,1024,i3,13.3,90473.53
Acer,8,256,i7,15.6,65502.87
Acer,32,256,i5,17.0,117683.34
Dell,32,256,i7,14.0,128517.08
HP,16,1024,i9,17.0,131067.71
Dell,4,512,i3,17.0,42492.47
Acer,32,256,i3,15.6,102687.03
Dell,4,1024,i3,17.0,66834.54
Dell,16,256,i5,14.0,72421.25
Acer,32,1024,i3,14.0,130760.29
HP,4,1024,i9,15.6,102465.65
Lenovo,32,1024,i9,13.3,167780.23
Asus,32,512,i5,13.3,127986.71
Lenovo,8,512,i3,14.0,55956.84
Acer,4,256,i7,15.6,53658.0
Asus,16,512,i3,13.3,70079.5
Dell,16,1024,i9,17.0,132076.51
HP,8,512,i3,15.6,50109.46
Lenovo,8,512,i9,15.6,89576.09
HP,16,256,i5,14.0,73916.93
HP,16,512,i7,14.0,96835.58
Acer,32,256,i3,17.0,101173.53
Dell,8,1024,i3,17.0,73826.99
Asus,8,512,i7,15.6,79325.22
Asus,32,1024,i5,14.0,142828.91
Dell,32,512,i3,15.6,110179.3
Asus,4,1024,i7,15.6,90523.68
HP,4,1024,i9,14.0,97886.25
Asus,8,512,i9,15.6,84666.56
Acer,32,512,i5,14.0,120503.98
Asus,16,512,i5,14.0,86605.35
HP,16,256,i9,15.6,97289.17
Lenovo,8,256,i9,14.0,81898.43
HP,32,256,i9,14.0,141034.41
HP,16,1024,i7,15.6,114743.61
Asus,16,512,i7,13.3,98899.41
HP,16,256,i7,13.3,82956.71
Asus,32,256,i9,13.3,138560.73
Dell,8,1024,i9,13.3,106571.07
Dell,16,1024,i5,17.0,105968.66
Dell,32,512,i9,17.0,145449.32
Lenovo,16,256,i5,14.0,71537.47
Dell,8,1024,i9,13.3,111043.99
Asus,8,1024,i7,13.3,94316.15
Acer,8,256,i9,14.0,79769.74
Dell,32,1024,i9,13.3,166666.93
Dell,16,256,i3,14.0,59604.37
Lenovo,32,1024,i9,14.0,172308.49
Dell,32,512,i7,14.0,137940.91
Lenovo,16,256,i7,14.0,84363.56
Asus,8,1024,i9,14.0,106352.53
Asus,8,512,i5,15.6,66396.93
HP,32,1024,i5,13.3,147652.45
Lenovo,4,1024,i3,17.0,61809.36
Acer,32,1024,i7,13.3,153852.42
Acer,32,1024,i7,13.3,159995.77
Acer,8,512,i7,13.3,79174.53
Dell,32,1024,i7,15.6,155921.17
Dell,4,256,i9,17.0,65631.09
Lenovo,16,1024,i3,13.3,90431.28
