Temperature,Humidity,WindSpeed,Pressure,Rainfall
34.01,60.22,26.52,993.16,76.96
28.52,71.35,26.65,993.52,83.28
24.03,80.79,19.72,998.58,75.53
37.18,42.32,15.69,996.12,52.57
33.85,86.16,6.49,1008.06,71.8
27.74,62.44,29.48,998.38,77.36
22.8,47.21,28.99,1004.65,68.84
28.52,76.64,13.34,1008.0,64.51
20.27,63.59,25.81,991.11,76.89
26.97,81.46,9.78,998.19,70.49
33.25,84.07,17.48,996.44,84.57
38.21,67.63,25.01,1017.9,66.8
21.11,75.23,26.7,1012.04,73.1
38.18,41.41,17.1,992.94,54.24
33.58,88.16,28.68,1000.53,90.81
30.14,98.97,9.21,1010.92,80.39
21.99,68.28,8.94,1011.88,57.61
20.98,85.9,1.4,990.85,75.6
23.2,55.47,9.04,994.89,59.79
23.66,71.78,26.62,1013.35,70.05
26.4,45.82,0.56,1019.55,34.71
25.16,84.76,21.67,1012.73,78.78
39.22,60.57,8.36,993.13,65.56
27.7,71.95,16.25,1002.48,70.61
36.45,76.51,4.71,1013.35,56.21
27.77,52.1,26.65,1019.89,61.03
27.38,76.72,3.29,1010.12,57.27
36.5,44.12,1.32,1016.08,38.15
30.63,83.61,9.66,1001.69,67.58
31.02,87.24,7.41,996.15,75.21
36.02,70.9,8.39,990.52,64.63
36.31,55.25,29.73,992.68,76.53
23.08,90.38,13.2,1018.28,70.37
26.08,86.76,17.81,994.88,83.54
21.13,65.13,7.22,1016.3,47.54
39.13,90.59,18.11,993.14,85.87
34.02,93.09,4.07,1016.14,67.37
36.01,78.29,4.9,995.36,70.78
37.17,60.58,25.36,990.93,75.73
29.85,87.73,6.99,992.57,75.47
29.03,61.49,3.65,995.88,59.25
32.27,67.52,23.78,994.83,79.0
31.65,83.3,17.54,1007.75,73.4
36.32,44.1,7.09,1005.89,46.93
23.67,60.65,26.3,1012.32,69.84
38.99,45.07,9.79,996.39,54.62
26.56,92.11,14.5,1001.85,79.88
25.57,43.2,16.47,1007.18,55.03
32.29,68.21,17.19,1017.13,60.59
30.19,92.11,20.77,997.78,83.45
27.98,75.22,5.74,1001.84,67.71
35.36,65.81,29.07,992.39,78.11
27.52,83.67,5.63,1009.78,66.51
27.61,64.86,29.28,995.94,77.98
25.46,72.73,3.25,992.5,69.7
29.85,98.15,25.04,1014.79,82.91
33.73,78.16,10.15,1018.85,61.64
20.58,71.68,7.71,1009.88,58.12
25.62,61.42,23.61,1012.04,66.28
26.53,70.21,19.95,995.9,76.4
22.93,56.54,29.37,1006.24,68.55
25.12,58.13,14.43,994.1,69.35
39.57,67.61,14.96,1002.11,69.47
33.06,92.85,24.68,991.65,89.98
32.55,67.69,19.32,995.79,70.66
22.43,86.5,1.23,991.06,68.52
35.71,88.1,5.01,991.59,74.97
29.13,67.91,18.35,1003.56,71.15
29.44,41.66,17.85,1006.71,50.19
39.33,65.87,4.43,1003.42,60.47
20.09,81.24,10.21,1005.66,69.14
34.6,84.58,15.16,1018.72,66.05
23.76,61.05,16.06,1007.77,60.53
25.86,88.83,29.4,1013.69,87.86
20.66,46.97,6.56,990.98,51.26
20.17,96.72,18.81,1012.42,82.24
26.27,62.56,23.47,992.31,77.15
30.07,74.97,15.61,1014.24,67.78
38.74,66.76,28.12,1005.97,74.7
26.69,79.55,22.65,1014.64,68.64
34.28,49.36,17.34,994.78,63.51
20.59,97.28,0.88,1016.71,63.94
35.07,55.77,27.34,995.11,72.15
30.41,82.09,23.29,1005.2,84.16
39.75,96.95,7.11,1012.68,68.54
38.15,83.48,6.6,1011.93,61.8
33.72,92.68,29.81,992.39,93.45
31.56,40.09,23.02,994.24,59.68
23.08,45.27,1.61,1011.56,41.32
32.27,61.42,18.09,1006.1,63.74
27.91,51.29,25.44,990.34,73.37
29.49,94.36,26.46,998.27,96.64
39.18,80.79,4.26,1010.79,60.88
30.97,95.82,16.06,990.55,87.77
38.18,43.94,26.29,995.8,60.75
36.29,56.08,21.49,1000.08,61.88
21.6,85.64,6.45,995.26,77.78
24.67,51.32,6.6,1007.72,43.6
28.15,42.09,12.81,992.06,56.6
22.79,61.53,8.82,990.09,59.31
28.28,84.05,21.32,1003.48,79.45
25.38,93.38,27.56,996.67,93.18
26.98,53.61,7.39,1015.38,45.87
26.11,73.42,7.22,998.52,65.9
20.95,51.66,8.71,1008.47,49.7
31.89,43.74,12.43,995.11,53.34
35.13,55.86,3.6,998.43,49.3
35.24,78.05,6.11,993.75,74.01
21.81,60.51,26.14,1011.82,69.91
30.92,76.1,22.18,1012.78,75.38
38.81,83.08,7.11,991.59,71.38
39.7,41.13,27.1,996.1,64.0
39.7,51.46,15.93,991.68,66.22
34.43,59.29,5.08,1015.19,42.61
25.52,75.08,0.81,999.8,63.52
32.9,92.33,6.76,997.45,73.52
24.74,42.32,14.89,994.45,51.62
39.72,62.88,15.1,1009.43,55.15
36.91,50.88,26.71,1018.97,53.6
35.6,98.34,13.57,990.4,86.57
26.04,41.98,8.62,990.19,54.73
30.27,81.81,2.37,1018.05,53.11
23.14,93.59,23.53,1015.6,78.56
21.73,55.74,26.2,1008.24,64.79
35.73,62.27,23.8,996.38,77.99
23.22,55.57,12.19,994.79,58.35
22.62,90.79,15.86,1009.53,73.39
34.1,87.87,11.72,998.17,77.1
24.3,88.96,19.95,1001.36,84.51
29.83,82.63,4.22,1013.41,64.95
33.77,57.84,26.88,1004.72,67.16
32.04,57.9,26.91,994.5,71.18
39.93,60.89,8.13,1003.23,60.91
25.87,68.49,29.27,995.88,76.85
21.99,84.77,20.66,1007.45,81.91
31.5,83.98,3.3,1005.23,63.19
27.82,59.13,23.91,1004.61,68.99
27.23,99.85,7.04,996.24,77.97
28.32,90.02,26.56,994.45,93.19
26.04,43.52,26.42,1005.59,55.17
22.81,74.08,22.55,999.83,79.7
32.22,82.02,21.32,1001.51,78.33
32.56,42.91,27.24,990.78,63.72
27.78,71.27,23.68,995.64,79.15
30.1,48.32,0.9,1016.65,32.0
24.35,63.36,19.52,1018.76,60.68
31.3,56.44,1.81,1001.89,50.39
23.06,95.9,5.65,1014.57,74.1
38.27,88.6,5.86,1013.41,64.2
26.44,50.57,3.2,1001.77,42.27
22.43,52.86,10.73,998.99,60.01
23.03,75.96,13.5,991.18,78.08
32.88,98.91,11.22,994.9,84.61
35.5,83.07,1.1,1004.75,65.35
26.05,98.96,7.26,1004.65,78.77
35.09,88.56,9.4,1000.26,80.13
36.85,52.26,15.2,997.49,64.68
32.86,58.11,17.26,994.21,66.65
26.84,95.14,10.03,1013.42,68.7
37.16,46.39,13.05,995.23,52.8
33.25,47.01,15.03,1015.08,44.37
38.46,93.49,1.29,1015.62,65.42
39.5,72.96,5.67,997.15,68.03
35.06,95.1,5.36,996.66,76.1
37.59,90.9,16.4,1006.92,76.56
21.48,55.89,25.91,1001.87,63.68
27.41,88.32,27.74,994.54,88.04
39.0,48.69,0.74,1007.27,37.42
33.72,82.67,14.55,1001.95,72.2
26.66,93.05,29.66,1009.52,93.11
34.49,44.65,28.78,995.31,63.75
26.54,64.03,10.86,1000.0,59.27
32.7,69.6,14.99,1015.64,58.21
37.05,98.97,26.89,1019.0,82.08
32.85,50.15,10.53,1001.26,53.82
36.49,46.29,19.91,1004.87,53.81
39.36,45.92,28.83,1000.52,61.32
28.4,52.38,27.83,997.78,70.63
32.67,87.37,23.51,1015.53,74.05
28.14,92.2,20.46,1009.28,83.26
29.28,58.62,3.18,1005.29,45.49
25.1,61.68,4.06,994.6,60.89
36.39,77.66,13.11,1018.17,62.73
21.46,82.81,0.23,999.38,63.51
29.48,62.11,22.78,1013.31,58.88
38.83,89.64,27.29,1019.98,84.63
37.61,73.0,12.28,1010.6,60.38
33.75,82.93,29.9,1012.04,79.02
35.67,72.85,19.33,993.71,77.84
25.86,78.81,4.62,1012.23,56.25
29.51,57.49,3.02,991.47,54.99
24.35,60.25,12.12,1005.31,56.56
29.19,61.61,21.38,1013.44,63.61
37.76,68.37,16.73,991.71,69.69
25.11,50.59,19.67,990.71,61.29
30.67,94.61,10.07,1010.98,74.84
34.62,64.48,13.07,1009.01,55.4
33.02,76.89,16.33,1019.48,67.81
30.98,60.01,20.87,990.96,69.99
22.51,90.01,24.87,1002.71,90.2
34.34,46.76,1.08,1019.83,36.45
32.11,55.81,4.73,1019.74,38.73
34.05,93.58,6.27,1008.71,75.3
36.1,51.9,28.25,990.29,74.2
30.72,74.54,4.11,1000.19,67.35
21.47,73.42,27.22,1012.78,75.74
38.78,67.73,8.15,999.27,63.99
35.27,54.21,12.12,1019.11,51.01
27.33,75.21,15.44,1012.3,66.56
37.56,44.82,16.28,993.75,55.4
37.8,72.63,21.66,991.78,75.71
27.35,99.96,17.25,997.21,94.43
27.22,61.88,22.09,1007.51,68.36
28.46,62.43,19.16,992.07,68.14
35.57,44.89,27.96,1013.9,57.77
25.87,61.93,16.47,996.76,63.1
34.41,56.84,13.88,1019.52,48.47
38.41,76.76,1.94,1001.26,64.35
34.02,86.69,15.93,1019.94,72.58
34.29,83.68,19.56,1006.34,81.11
21.5,97.57,29.07,1018.05,87.27
39.15,49.9,24.77,1017.73,58.87
22.86,98.61,6.09,990.1,86.0
31.96,78.58,26.3,1007.6,79.3
31.61,58.58,3.05,1005.7,46.5
30.17,44.89,25.22,1018.61,49.44
36.35,85.82,29.55,998.76,92.62
37.53,54.34,24.28,998.89,72.12
34.49,71.16,26.44,993.78,84.4
24.41,63.0,23.19,992.42,77.56
39.87,64.19,6.14,1017.39,49.68
23.02,82.9,29.49,1007.83,85.73
21.53,53.56,13.18,1012.17,50.08
27.34,64.0,19.9,1012.25,60.6
27.68,58.51,0.39,1001.01,44.93
38.06,51.4,10.64,998.61,51.8
29.59,61.12,5.44,1001.77,55.09
30.08,48.53,16.34,1004.65,59.4
33.33,89.32,19.11,1006.97,82.21
36.18,94.7,26.94,1017.22,83.92
25.32,92.03,25.04,994.41,88.05
39.92,59.73,16.25,1006.42,57.99
22.84,83.73,5.63,1016.79,58.3
32.3,99.18,2.73,1011.17,68.26
34.2,83.11,20.12,994.76,82.9
27.65,41.14,1.39,998.1,42.22
28.96,52.69,9.12,1009.74,53.82
39.12,74.85,27.88,1014.3,71.19
30.11,63.61,12.87,997.87,68.01
25.16,47.16,13.71,1008.5,54.68
22.98,47.42,28.08,1015.65,61.58
27.34,96.31,27.13,1016.66,85.09
24.43,77.55,29.3,1012.41,81.88
37.15,67.46,4.67,1008.44,50.31
27.33,90.25,17.86,1002.43,85.22
24.75,66.67,13.69,996.49,66.8
37.6,73.27,15.79,1017.1,60.75
33.04,89.66,17.87,999.57,81.89
39.84,85.85,29.47,1012.75,83.57
38.34,63.73,0.48,1003.37,51.47
31.89,44.86,14.42,992.24,52.84
29.0,88.23,5.27,1003.8,66.91
20.91,47.73,15.97,1003.1,56.35
30.24,95.46,5.95,1006.13,77.7
22.47,63.19,24.68,1010.0,71.4
27.63,88.99,7.25,1000.18,77.96
35.07,71.56,0.75,991.52,61.47
26.8,81.21,9.97,1006.65,68.07
33.21,96.89,16.94,1004.16,83.89
27.7,48.54,6.27,1009.71,43.72
29.11,84.65,6.48,996.95,74.1
38.51,49.97,22.67,1006.77,58.57
22.54,97.03,7.61,1012.7,71.6
31.13,46.94,25.45,1008.45,63.93
31.72,80.26,7.29,1012.12,58.17
23.29,82.98,16.66,999.92,76.51
38.71,56.61,28.35,1001.7,68.03
35.49,92.03,10.13,1009.59,73.03
34.3,65.43,20.78,1012.13,60.97
20.95,56.3,15.28,1018.76,51.87
33.45,45.21,16.72,1016.98,43.84
38.54,67.22,0.92,997.45,57.32
34.51,66.35,13.94,1015.84,54.78
29.3,56.03,7.9,1005.76,51.06
27.21,64.27,21.79,1014.92,61.45
34.14,71.36,22.28,994.96,79.35
27.46,57.35,15.92,1006.97,59.35
32.17,56.9,6.34,1014.82,50.29
28.42,83.52,5.33,1018.05,59.26
31.16,63.4,6.59,1013.84,46.65
25.15,70.54,26.75,1016.88,72.21
21.37,56.56,25.08,998.97,67.01
35.67,54.86,17.51,999.25,59.15
21.82,45.86,9.4,1015.34,41.08
39.96,83.11,27.87,997.59,87.2
20.76,48.21,10.78,1001.36,53.15
27.29,70.7,11.47,1000.11,63.02
37.75,78.88,17.33,997.09,76.9
28.72,46.2,22.96,1016.57,48.77
34.69,41.1,18.47,997.07,60.52
33.04,40.77,1.14,1008.94,37.87
39.16,68.02,21.82,1004.73,74.92
22.67,72.15,12.52,1019.25,61.63
38.06,57.29,4.64,1001.87,56.75
24.73,73.32,8.52,1015.21,56.38
21.17,46.74,19.93,1006.83,56.68
35.45,60.09,14.8,991.51,64.9
28.28,61.67,22.06,991.03,77.46
25.09,84.26,25.72,1007.76,80.47
24.85,52.91,24.88,1012.13,61.05
24.75,95.5,15.52,1005.05,81.23
21.89,85.18,5.81,996.56,73.66
26.56,44.96,22.69,1009.4,50.67
33.58,85.58,19.79,992.72,86.46
37.01,46.23,13.6,1000.12,52.01
39.09,75.34,19.19,994.12,79.27
32.5,47.94,19.32,1005.1,54.63
31.16,60.08,22.28,1014.79,60.5
30.78,89.33,22.03,994.32,88.72
39.4,92.3,20.9,1014.47,82.27
29.49,57.03,15.43,999.33,62.28
28.61,76.95,19.93,993.78,81.58
27.05,98.12,15.58,998.59,91.03
32.09,99.47,20.75,1015.18,86.52
36.03,86.81,22.49,1009.78,77.96
23.26,82.08,23.56,997.92,83.77
31.59,94.38,10.93,1015.0,70.14
35.32,91.16,9.68,1004.28,76.27
28.99,59.95,3.13,992.15,56.71
37.39,65.58,9.56,1007.65,55.05
21.35,84.1,9.03,1016.5,65.47
35.88,43.19,1.92,996.65,47.83
28.6,78.33,28.07,1016.45,75.08
30.94,51.43,12.27,1019.59,50.74
25.48,63.95,23.45,1011.29,67.23
35.02,41.72,13.72,1015.23,44.01
23.0,61.58,10.32,996.29,63.84
31.21,99.25,11.54,1015.04,71.65
21.25,58.96,9.16,999.35,58.43
32.49,83.3,21.7,991.08,85.03
33.14,93.06,20.14,992.18,86.74
34.63,93.98,20.15,1006.2,84.05
25.69,86.74,21.5,1018.0,73.33
28.69,43.95,18.56,1008.22,48.65
21.21,48.18,8.81,1013.48,44.97
28.55,64.12,26.53,1001.96,70.89
21.16,89.4,20.28,996.03,82.56
31.53,64.72,24.2,1015.42,66.34
36.74,41.47,23.15,1014.77,50.52
30.33,49.51,26.06,1013.24,58.85
38.23,69.46,20.58,998.23,76.91
37.16,73.9,23.8,995.84,80.81
36.02,93.96,15.88,1012.99,76.07
26.37,53.69,11.56,1003.7,56.2
30.67,56.39,2.7,999.28,48.88
21.2,73.1,0.44,1015.35,51.22
22.23,73.67,22.09,1000.91,75.58
39.47,88.6,6.86,1001.53,68.83
32.45,74.54,2.61,1004.54,59.83
33.85,66.01,27.2,1014.29,70.76
35.83,45.13,7.85,1012.03,44.15
34.75,96.8,2.35,1009.8,68.16
29.93,90.58,24.97,1014.55,77.9
36.99,48.07,29.26,1008.37,64.63
23.63,73.64,0.21,998.32,60.1
33.69,69.59,10.02,1018.4,56.01
35.07,48.61,14.41,1014.02,49.82
32.56,42.75,21.14,997.58,56.64
39.71,85.73,4.21,1009.61,65.14
34.41,97.72,14.58,1007.08,77.5
39.46,50.14,0.35,1007.24,37.44
34.19,61.63,8.22,992.2,58.87
25.41,88.57,16.67,993.11,82.21
39.25,75.42,5.09,1014.09,55.88
39.97,49.83,15.55,1009.65,55.49
22.88,89.38,1.38,1011.34,65.74
28.3,58.57,20.64,1014.79,56.86
32.27,80.03,28.44,1003.67,83.44
37.93,67.35,2.94,1002.0,58.01
29.71,93.36,22.29,998.93,87.29
35.21,78.42,1.22,995.23,65.66
30.03,50.84,24.29,1016.7,55.93
20.12,57.37,2.97,990.63,56.43
29.73,68.12,3.99,1009.23,50.06
33.87,70.01,11.58,992.69,68.79
20.71,86.15,18.1,999.31,78.96
35.82,80.14,9.36,1013.23,66.29
23.81,54.36,2.58,1016.97,42.56
35.98,80.35,17.81,1005.89,73.19
34.67,59.66,1.46,1006.59,49.5
36.48,59.59,18.72,1015.69,60.88
31.02,67.98,11.57,1010.99,54.57
21.75,94.07,23.27,1016.95,81.78
30.48,90.61,23.58,1013.02,78.9
26.4,59.96,13.05,1005.43,58.39
28.02,92.83,28.07,1000.19,88.8
23.15,67.1,16.37,1007.6,62.18
38.25,51.94,10.18,1004.96,50.75
21.43,89.83,6.46,999.67,70.53
38.21,53.52,13.64,1019.02,50.98
23.83,55.02,17.44,990.32,62.22
26.46,89.52,0.87,993.47,68.66
30.85,65.51,4.61,996.34,58.6
22.62,46.19,14.39,992.35,54.42
31.77,95.29,1.85,1017.83,67.42
28.02,76.12,19.72,1012.63,69.78
21.56,49.3,1.54,1001.11,49.05
25.31,50.73,2.83,995.79,46.82
29.68,66.17,24.32,1008.68,68.98
39.21,67.8,22.34,1009.5,64.1
26.79,91.28,12.79,1002.8,83.1
33.61,53.5,10.51,1005.19,57.91
31.29,52.63,11.21,1015.83,47.57
27.7,95.32,27.07,1005.64,90.07
30.2,48.05,27.28,1005.15,58.85
35.05,70.55,20.11,1001.52,69.85
24.69,69.02,8.75,1013.68,54.24
30.66,88.28,24.91,994.43,89.0
26.27,80.37,28.04,993.49,88.69
39.29,41.05,17.23,1005.72,51.65
31.72,50.37,22.5,992.75,64.1
20.21,71.51,24.47,1012.14,74.41
38.65,91.34,29.92,998.83,99.03
22.56,85.08,16.26,1002.23,82.28
36.32,90.67,25.73,1011.4,86.86
26.15,91.75,22.02,1016.09,83.43
22.06,85.52,5.48,994.89,70.42
39.26,71.91,22.82,993.35,82.03
30.45,67.98,17.37,1018.28,57.1
25.04,45.4,23.27,1019.44,52.13
22.37,57.82,19.58,1015.7,60.46
37.0,68.4,7.33,1005.37,63.84
39.06,81.72,21.27,1005.47,78.84
29.48,61.24,24.8,994.09,74.63
38.52,44.46,25.58,995.4,62.42
36.47,71.93,20.82,993.98,74.37
22.34,63.07,0.97,1014.2,45.43
39.63,55.35,0.94,1014.24,44.06
28.1,51.69,17.06,1011.67,48.91
24.12,44.99,17.8,996.02,59.84
31.42,56.89,24.72,991.34,74.71
30.96,79.57,25.1,994.21,87.13
23.39,88.66,1.22,1011.36,63.03
32.29,68.76,25.23,1005.72,76.93
24.91,43.77,8.54,1009.81,45.21
38.3,47.87,0.25,1014.19,40.84
22.52,63.3,9.33,1006.08,58.31
37.79,94.42,7.75,1001.44,79.77
23.82,53.44,11.93,1003.65,59.35
29.12,70.76,13.55,1002.97,63.54
22.92,75.6,27.92,990.78,88.54
35.78,68.5,21.04,1012.59,69.46
26.8,46.19,9.35,1019.4,44.9
25.03,61.46,22.85,1013.49,62.91
32.71,88.96,12.85,993.6,81.37
30.83,86.59,26.65,1016.95,82.13
24.94,74.5,24.38,1013.66,73.95
22.57,43.84,12.11,1004.39,50.04
23.51,92.6,6.05,1010.81,69.62
30.71,80.43,9.6,1011.45,68.7
37.1,87.91,1.07,1016.2,55.51
24.8,86.08,26.19,1009.7,85.99
35.8,60.24,8.41,1004.67,58.14
30.83,76.2,6.49,1004.87,61.88
26.25,46.84,28.49,998.1,70.31
25.51,42.74,5.38,1010.93,38.81
25.55,91.91,26.44,999.42,92.87
32.39,95.82,16.94,1000.05,83.73
36.92,48.14,22.18,999.19,62.91
36.25,46.97,1.89,991.71,46.49
31.22,41.46,14.59,1004.01,47.8
26.05,93.98,24.07,1010.28,90.22
24.38,78.44,14.36,1018.91,62.98
22.93,90.76,25.11,1017.72,82.96
21.45,40.85,29.63,991.42,65.16
28.9,65.44,25.2,993.79,74.07
24.28,72.65,25.85,991.9,85.84
39.09,68.1,29.72,997.61,77.33
35.46,98.56,15.14,1004.66,82.97
31.4,74.43,25.11,1014.52,68.27
33.4,45.96,29.48,993.41,68.33
30.29,48.5,10.29,999.01,57.56
37.58,73.36,12.86,992.12,74.97
25.43,53.18,5.99,992.78,56.84
35.46,72.78,28.07,993.41,82.05
25.1,64.22,7.41,1012.7,52.76
39.93,55.14,28.8,1004.27,66.96
36.25,87.41,4.92,1007.45,66.22
38.74,57.38,20.86,1019.84,58.55
36.4,45.44,26.52,1001.37,57.98
28.76,98.34,29.59,1011.53,87.08
29.46,67.97,0.58,1002.57,50.63
23.15,61.47,18.01,1004.87,61.65
28.61,44.83,17.49,1009.6,49.36
23.07,56.05,6.75,1019.74,45.7
38.44,78.71,16.97,1010.84,70.83
37.43,68.56,19.1,1005.57,72.46
20.92,90.04,5.68,1008.25,66.83
33.65,49.56,3.43,1000.35,50.59
34.09,59.23,16.53,1012.89,55.12
21.89,53.32,10.22,1001.66,54.96
26.8,41.88,8.73,1000.21,44.34
27.13,71.44,9.9,1000.76,62.07
23.78,87.43,7.34,1002.69,71.3
27.85,46.75,10.43,1017.64,46.57
25.21,79.8,24.25,990.69,91.75
21.0,67.92,10.98,997.54,69.89
39.88,78.73,9.71,1011.1,67.62
21.1,40.83,20.06,1018.69,41.34
32.33,75.68,4.3,1003.09,61.22
32.53,94.82,28.61,997.18,98.72
38.98,51.36,11.61,1016.05,51.93
21.35,56.32,28.88,993.3,74.73
26.98,95.12,27.8,1004.28,90.8
27.96,58.88,8.95,998.02,62.7
25.57,65.29,29.74,990.05,84.71
26.83,67.91,2.33,990.26,60.45
39.88,80.05,21.21,994.11,84.13
36.54,54.93,6.54,1013.1,43.04
32.38,78.55,28.67,990.55,88.48
21.04,90.8,4.88,1001.72,67.82
38.49,61.98,22.23,1017.93,65.59
23.34,82.57,6.57,997.85,75.58
25.3,53.81,7.28,1000.88,49.66
26.45,81.07,5.91,1015.56,63.99
35.68,97.62,0.54,1011.79,68.73
26.3,87.07,22.93,1015.62,78.98
35.5,41.41,8.55,1014.38,36.65
27.97,54.13,12.91,997.19,56.01
25.05,44.42,4.39,1012.05,36.36
38.12,49.58,5.93,993.28,57.42
31.85,71.28,8.87,993.56,67.91
23.86,68.05,15.79,991.31,75.96
29.64,73.63,27.05,1015.86,69.75
39.66,65.87,18.3,1004.15,63.26
22.81,48.25,11.67,1004.28,48.06
27.93,62.02,11.44,1017.56,51.56
31.73,61.15,13.47,1016.89,55.46
37.98,53.72,21.66,1004.3,66.74
35.16,84.55,26.59,1001.09,84.12
23.3,95.13,2.8,1009.51,65.72
34.39,53.79,8.8,1018.49,50.01
38.43,41.2,14.82,1004.79,53.37
20.54,77.73,15.51,999.79,77.12
30.62,98.24,18.72,1018.41,83.28
22.95,67.58,16.62,1008.1,65.96
37.68,43.11,20.03,1005.11,57.11
34.85,79.68,28.75,991.0,93.82
36.16,44.5,18.18,1008.05,55.07
33.08,92.75,22.11,994.96,93.8
28.67,45.78,5.35,990.1,52.9
37.2,49.48,6.32,999.37,54.23
28.42,90.95,8.94,995.86,74.21
34.02,62.57,8.56,1002.2,54.84
29.74,52.03,19.58,1009.04,55.07
27.04,48.43,17.56,997.14,54.65
29.05,42.52,11.5,990.3,51.69
29.38,59.87,3.71,993.77,54.97
23.59,59.29,25.48,1016.04,64.79
37.47,95.25,22.35,992.04,95.35
29.45,45.84,12.44,990.18,61.25
32.93,41.85,27.75,1011.55,58.87
27.04,49.08,7.78,995.7,52.74
24.29,88.54,9.91,1008.53,74.3
27.97,57.65,6.11,1005.33,47.31
24.17,77.24,5.97,990.87,73.52
36.61,88.87,27.87,1007.02,91.13
36.21,93.83,16.34,1018.63,79.5
21.43,80.15,16.19,1003.63,72.45
20.38,87.15,9.75,1004.26,77.67
27.92,68.72,11.37,1016.3,54.2
26.91,94.21,16.26,1018.74,72.94
36.75,43.57,17.48,1019.28,46.8
28.17,76.59,10.35,1013.34,64.66
37.82,52.44,22.06,990.5,63.91
39.29,45.2,5.55,998.93,45.6
32.59,97.4,6.16,1003.31,78.52
29.37,51.85,27.42,995.44,75.08
37.53,85.93,5.38,995.88,72.57
20.01,85.44,17.74,1006.34,76.39
36.04,47.54,5.09,1011.48,42.87
26.01,60.35,18.83,999.43,71.02
23.84,76.29,7.51,1008.29,57.8
38.18,80.97,2.48,1001.4,61.35
32.74,53.73,29.07,1005.25,72.83
35.61,70.75,7.33,1009.06,58.45
28.37,88.43,5.02,1014.48,67.34
21.55,95.53,16.95,1014.66,75.2
35.83,66.62,11.11,1007.34,59.14
26.64,64.87,16.56,1018.05,55.54
30.31,70.41,13.77,1005.35,67.99
29.34,97.59,10.25,1019.43,71.48
27.8,93.38,6.26,991.96,80.86
30.38,74.0,4.87,1011.72,57.27
39.2,99.42,10.6,1016.96,74.95
39.77,48.79,18.88,990.83,60.11
34.07,40.8,20.46,993.62,56.58
25.65,94.98,5.92,992.09,82.63
39.64,90.03,24.27,1001.31,83.27
21.69,74.72,17.68,997.14,72.2
32.76,97.22,28.27,995.15,102.87
38.48,95.38,18.83,993.32,90.3
26.65,72.88,22.96,1014.85,66.9
20.41,50.18,25.88,997.35,67.42
31.02,55.01,8.18,997.23,58.98
37.42,99.05,22.06,1000.89,89.51
38.0,62.31,6.95,999.0,61.09
29.72,54.71,7.78,1003.29,50.52
21.54,93.98,10.92,1006.35,79.07
38.87,63.3,3.66,994.25,61.66
29.44,74.18,1.37,1019.15,49.66
39.08,69.74,0.11,1011.26,48.78
35.17,66.04,5.62,1009.97,53.67
20.77,60.78,20.47,991.74,74.94
26.29,91.01,23.4,1008.9,88.37
28.06,69.28,19.25,1014.98,60.64
22.38,90.59,27.29,1006.57,86.37
25.1,47.49,23.84,990.7,70.83
21.54,53.47,26.59,1011.52,57.76
30.55,66.38,8.09,1010.98,57.34
38.12,70.93,29.53,1013.47,75.23
21.18,43.35,22.47,997.69,57.19
35.32,59.37,10.94,1005.03,57.57
20.08,54.98,11.66,1002.78,58.85
20.95,91.16,13.53,1005.84,73.39
29.19,88.88,23.45,1000.74,86.97
21.04,59.34,2.53,1013.49,45.71
34.7,41.82,27.54,1003.86,58.29
28.48,70.33,21.61,1006.27,66.43
39.88,62.2,7.55,1019.28,53.67
33.07,46.32,7.85,1015.59,39.11
37.1,49.74,5.64,1019.18,42.43
24.67,71.63,24.79,999.72,82.9
35.99,45.29,6.66,1017.7,36.05
25.48,41.32,13.08,1004.32,46.57
37.31,52.51,12.95,991.76,62.41
31.08,80.74,7.93,1004.23,68.62
31.62,50.53,22.92,1002.62,66.91
39.38,83.84,10.97,993.66,77.48
20.98,71.78,26.03,995.34,79.54
25.9,55.74,2.28,1012.35,48.34
20.08,92.99,7.69,1001.58,78.14
36.53,99.71,1.03,1017.47,62.92
32.58,84.51,25.57,993.49,91.38
34.08,47.99,26.82,997.74,66.61
26.25,65.76,24.77,1014.85,61.87
34.26,86.66,5.84,1007.17,66.9
22.91,73.41,28.35,991.39,83.1
30.22,67.31,4.03,1013.19,53.88
23.61,61.06,27.42,990.88,73.74
27.05,97.76,8.0,998.61,78.35
34.22,71.56,5.86,1011.09,52.74
29.43,77.38,7.45,1018.71,61.75
35.11,44.91,16.7,1017.8,44.34
26.82,63.09,3.06,1004.14,55.87
29.12,89.94,0.76,998.6,73.08
27.09,74.48,0.04,1002.13,55.7
25.16,97.66,5.48,1004.23,74.85
33.93,69.97,23.48,1019.35,68.24
34.93,76.45,20.87,1011.0,76.57
36.3,78.59,23.38,1005.88,82.85
35.68,83.92,16.22,999.23,74.65
34.81,47.01,26.44,990.81,69.79
35.08,93.04,28.45,1007.74,88.75
35.59,88.0,15.8,1005.71,79.31
35.66,61.93,18.53,994.35,67.87
26.49,70.23,29.6,997.34,86.07
20.48,59.14,22.18,1013.48,62.56
31.65,43.17,13.63,991.25,60.99
26.2,52.49,5.74,1006.03,43.43
36.45,63.65,12.29,1009.02,55.3
20.36,98.99,8.21,1004.52,76.37
37.34,84.7,8.73,1002.74,75.84
27.07,71.66,8.78,990.31,70.32
38.11,82.98,11.38,1005.83,69.1
27.8,70.93,7.26,1019.65,53.59
