Weight,Duration,HeartRate,ExerciseType,Calories
50.62,71.88,114.53,Running,611.96
54.49,13.34,159.85,Walking,96.95
81.48,25.33,137.28,Cycling,211.46
89.78,54.34,92.86,Running,477.13
62.8,15.63,169.46,Cycling,148.14
60.84,58.62,119.16,Cycling,397.34
51.07,63.54,158.82,Cycling,439.57
89.37,76.73,159.81,Running,673.41
63.06,24.64,113.83,Cycling,187.88
99.98,13.61,93.72,Walking,83.27
97.22,33.47,122.12,Walking,173.2
93.5,61.82,105.88,Walking,295.69
51.14,84.54,153.75,Walking,398.06
92.65,64.95,106.98,Walking,308.08
85.12,54.15,90.45,Running,457.45
56.9,51.74,120.86,Cycling,360.9
59.14,14.15,157.99,Running,170.25
52.83,59.34,163.8,Running,519.94
67.47,88.91,156.68,Walking,405.54
98.93,66.93,127.31,Cycling,464.61
65.78,37.49,109.52,Walking,196.54
85.45,63.66,111.93,Walking,308.51
75.91,27.96,138.16,Walking,162.68
50.52,12.63,124.73,Cycling,108.42
51.67,18.36,155.99,Walking,120.84
53.45,80.36,129.44,Walking,378.42
69.57,51.29,141.09,Cycling,361.65
52.2,29.12,157.32,Running,292.75
79.35,85.77,105.23,Walking,395.02
89.19,67.42,119.13,Running,588.39
69.16,68.31,118.48,Cycling,447.9
89.24,34.02,103.93,Running,302.29
68.6,40.95,98.79,Cycling,276.39
83.72,32.23,134.01,Walking,176.9
66.59,30.66,124.84,Running,299.9
66.67,41.95,142.19,Running,375.51
92.55,86.37,136.14,Walking,407.64
90.09,64.22,166.19,Running,568.42
59.97,51.62,100.62,Cycling,353.49
91.78,22.18,150.13,Cycling,184.53
92.95,32.6,165.58,Walking,201.34
55.23,59.07,156.68,Walking,300.77
62.69,12.6,135.84,Cycling,117.56
63.4,10.95,133.39,Running,124.78
54.68,46.96,141.24,Walking,225.48
62.15,60.32,125.2,Cycling,400.57
51.52,17.4,133.49,Walking,108.78
66.54,34.89,125.47,Cycling,261.71
76.85,22.84,149.32,Walking,135.26
87.21,24.84,90.04,Walking,121.51
93.38,30.97,130.51,Running,284.82
79.8,13.0,156.83,Cycling,146.64
63.52,20.42,143.12,Cycling,163.29
97.75,30.77,153.02,Running,301.33
98.85,58.28,160.29,Running,522.49
90.59,73.43,133.21,Cycling,489.31
68.53,49.83,123.0,Walking,250.29
61.9,12.35,162.24,Walking,111.51
70.9,50.03,102.25,Running,436.14
64.9,70.76,113.38,Cycling,463.5
70.37,27.17,91.76,Cycling,186.59
89.56,19.24,169.99,Walking,136.79
86.91,81.39,154.6,Walking,388.72
52.34,63.73,108.94,Running,559.53
51.72,17.32,144.46,Cycling,148.01
50.85,20.83,105.72,Walking,111.26
78.64,28.85,115.67,Walking,171.48
68.35,42.93,149.69,Walking,223.94
58.59,80.44,107.24,Running,672.51
95.38,53.05,127.3,Running,468.85
92.82,71.51,153.39,Cycling,494.99
65.45,11.71,155.14,Cycling,123.85
54.29,18.92,164.53,Running,217.5
63.6,33.99,117.48,Walking,164.5
82.17,42.3,156.76,Walking,238.86
66.13,69.46,134.9,Walking,311.11
91.21,85.15,157.77,Running,741.54
62.16,22.04,144.46,Walking,128.92
78.96,11.24,111.78,Running,122.82
81.42,57.18,91.91,Running,505.12
85.61,25.84,109.45,Running,234.89
87.34,47.21,113.5,Walking,217.1
80.21,50.17,156.94,Cycling,352.71
53.2,36.11,99.17,Running,333.16
94.7,65.37,104.76,Cycling,418.61
82.12,41.91,135.61,Cycling,303.13
76.33,46.26,158.83,Running,432.74
94.35,72.81,146.6,Cycling,485.58
83.42,21.6,103.03,Walking,131.75
53.45,26.67,121.61,Running,266.38
57.26,29.06,103.4,Running,255.6
65.83,12.22,95.59,Cycling,109.49
97.58,37.97,159.14,Walking,212.02
69.74,89.61,102.01,Cycling,563.59
78.04,24.82,112.64,Running,234.74
79.24,29.02,148.04,Cycling,212.83
62.62,44.41,106.54,Walking,205.85
59.82,32.36,120.74,Cycling,240.04
66.79,33.6,161.47,Running,312.03
59.05,81.55,126.5,Walking,377.69
95.54,38.28,92.2,Walking,190.47
94.91,34.11,110.89,Running,306.66
63.38,31.35,147.17,Running,287.19
51.88,52.57,104.8,Running,464.43
72.33,12.4,149.24,Cycling,133.27
82.38,14.99,166.05,Walking,121.31
64.18,46.73,120.69,Walking,230.95
94.48,73.21,109.52,Walking,334.51
74.62,53.85,161.23,Running,485.22
86.24,40.9,98.11,Running,366.85
55.57,22.57,137.35,Cycling,195.32
84.31,22.08,109.7,Running,223.0
60.72,19.63,117.02,Running,208.84
53.36,84.61,104.62,Cycling,549.61
84.14,74.77,163.41,Cycling,496.37
79.23,24.58,132.34,Walking,152.03
52.99,85.42,115.0,Cycling,546.06
93.75,89.7,146.72,Walking,409.98
62.6,51.52,117.59,Walking,261.18
77.96,49.52,98.42,Walking,245.0
51.54,82.54,111.66,Running,700.76
75.24,89.67,141.28,Running,769.69
89.2,48.61,153.36,Running,430.02
83.41,76.1,121.49,Walking,341.03
91.99,23.03,122.18,Running,236.94
64.46,45.61,155.82,Running,419.87
91.97,11.11,114.45,Running,128.88
51.25,26.87,164.13,Cycling,211.12
84.25,29.88,114.73,Walking,156.86
67.01,83.19,127.76,Walking,374.06
74.49,46.9,114.56,Walking,236.83
89.9,51.26,142.64,Running,451.15
97.18,14.45,116.74,Cycling,131.92
75.63,40.85,121.52,Running,366.44
93.5,57.98,150.48,Walking,298.78
89.28,76.07,129.95,Running,644.84
71.51,35.19,159.01,Cycling,278.91
73.26,26.34,145.28,Cycling,213.13
91.22,53.04,121.65,Running,467.53
53.81,31.75,144.92,Cycling,250.15
98.79,28.05,100.61,Walking,137.9
74.12,28.04,151.44,Running,280.62
86.83,87.45,136.31,Running,737.84
51.19,70.72,97.07,Walking,326.82
76.41,60.02,106.04,Running,504.85
90.34,27.47,104.53,Cycling,209.65
56.8,59.02,166.35,Walking,281.52
96.36,86.97,103.55,Walking,392.97
99.86,76.63,121.04,Walking,350.05
67.95,12.29,145.7,Running,145.06
54.79,24.28,164.09,Running,253.79
73.92,79.63,98.26,Running,683.0
88.51,39.76,145.28,Walking,213.18
70.4,33.69,125.12,Cycling,239.14
65.43,75.74,157.35,Walking,353.15
96.26,67.65,132.56,Cycling,462.58
97.33,10.9,141.92,Walking,108.65
85.1,20.73,106.03,Walking,138.14
77.41,10.7,142.87,Cycling,123.19
93.56,27.84,102.46,Running,274.13
53.88,24.27,91.98,Walking,132.62
90.68,39.02,156.73,Walking,221.0
76.83,68.55,125.07,Cycling,455.58
88.12,55.4,101.89,Cycling,369.27
75.69,63.29,148.5,Walking,311.81
66.83,44.32,136.2,Walking,236.96
50.59,67.15,107.06,Cycling,447.69
55.56,80.6,153.23,Running,698.28
88.83,16.54,106.27,Walking,100.32
79.58,60.5,138.46,Cycling,420.38
71.17,85.09,123.91,Running,727.15
89.35,43.16,131.54,Running,380.22
89.62,77.13,93.15,Walking,331.65
66.88,17.45,118.64,Walking,101.28
53.01,36.81,154.94,Running,351.58
78.11,70.86,123.74,Walking,318.14
85.77,84.3,126.93,Running,716.06
65.53,21.8,134.06,Cycling,187.77
81.93,83.94,104.87,Walking,374.08
78.53,43.61,134.64,Walking,223.3
54.1,84.55,153.57,Walking,382.7
52.4,14.78,161.35,Walking,126.94
82.03,45.31,118.15,Running,418.79
77.72,40.55,165.1,Running,395.91
96.04,48.38,143.27,Running,441.13
57.69,84.9,94.13,Cycling,532.54
57.36,74.97,122.86,Walking,341.96
61.73,27.76,115.24,Walking,139.46
52.65,26.78,150.37,Walking,162.66
63.23,15.97,92.58,Running,155.73
50.74,21.84,93.21,Running,219.87
60.18,45.35,146.7,Running,423.88
87.52,69.3,96.98,Running,597.54
85.64,49.4,133.02,Walking,253.85
75.68,61.98,140.11,Running,556.17
53.22,12.48,95.55,Running,145.53
63.05,77.69,93.66,Cycling,497.21
99.84,12.57,105.54,Cycling,119.08
65.77,66.09,106.64,Cycling,424.44
76.34,64.5,111.79,Walking,285.19
51.88,13.71,161.18,Running,152.26
79.26,40.47,106.48,Walking,196.87
66.43,27.24,146.49,Cycling,213.79
92.24,41.55,135.45,Running,376.8
65.53,38.3,132.36,Cycling,283.91
63.86,19.83,94.14,Running,189.94
82.44,46.4,92.57,Running,417.89
92.73,55.32,169.53,Walking,273.73
54.42,51.12,155.95,Running,473.92
67.58,44.66,156.77,Cycling,313.38
66.25,47.97,167.42,Walking,238.14
86.45,76.0,131.15,Cycling,494.68
67.55,25.51,92.68,Running,240.26
90.17,19.8,98.97,Cycling,145.12
88.39,72.68,125.41,Cycling,471.08
89.95,31.45,106.54,Running,295.78
61.32,86.02,120.86,Running,723.01
96.61,18.49,146.43,Walking,130.33
61.89,65.36,110.16,Running,552.99
71.66,22.22,101.37,Walking,128.68
99.12,60.53,133.28,Running,530.58
65.08,62.95,146.71,Walking,294.27
61.59,10.96,140.66,Running,137.2
81.01,64.84,125.07,Cycling,444.66
85.08,57.23,129.61,Running,496.77
83.25,31.16,145.7,Walking,171.59
81.4,33.74,107.27,Running,315.06
92.32,85.85,129.77,Cycling,567.91
54.09,49.05,140.76,Walking,252.5
98.45,45.23,96.39,Cycling,298.21
74.19,63.4,104.76,Cycling,419.41
64.94,20.24,114.8,Cycling,167.7
53.1,59.84,155.34,Cycling,396.31
56.09,30.3,121.46,Running,291.15
70.99,56.44,148.65,Cycling,384.37
71.54,32.11,150.91,Cycling,246.77
57.11,60.48,135.07,Walking,302.03
99.29,82.6,113.74,Cycling,545.33
89.97,87.69,168.87,Walking,424.62
57.54,12.81,151.27,Running,156.97
93.78,70.31,112.79,Walking,317.98
50.95,21.79,106.45,Cycling,170.06
61.03,50.33,169.06,Running,444.62
57.76,73.91,103.67,Cycling,491.87
79.13,49.4,119.1,Cycling,350.15
83.22,20.79,110.7,Running,202.05
72.69,71.07,125.22,Running,607.91
57.93,77.55,130.84,Running,675.86
57.85,72.04,112.78,Cycling,476.52
73.61,43.67,147.37,Cycling,326.3
85.31,69.52,143.18,Cycling,464.96
88.54,44.76,132.83,Cycling,321.34
84.96,87.31,148.95,Cycling,568.96
79.37,78.69,90.74,Walking,361.48
82.31,67.28,116.51,Cycling,437.7
55.29,18.44,105.33,Cycling,137.93
70.73,35.53,112.96,Cycling,254.03
99.05,40.16,156.37,Walking,203.5
77.63,28.16,168.45,Running,277.55
90.61,80.63,116.66,Walking,371.84
80.17,86.67,160.49,Walking,392.72
83.17,65.56,121.99,Walking,309.58
66.09,54.97,124.72,Running,476.81
98.73,58.0,139.53,Cycling,395.08
73.81,32.75,139.2,Running,300.8
57.21,72.36,123.21,Running,622.62
71.97,48.89,98.76,Running,424.86
87.41,10.08,155.13,Walking,87.09
64.49,61.23,115.13,Cycling,417.84
95.25,50.52,118.5,Walking,248.04
93.34,88.94,124.95,Walking,416.04
75.45,25.2,145.97,Running,247.12
70.28,47.07,132.32,Running,420.42
84.06,58.44,100.46,Running,505.99
97.91,32.98,148.43,Walking,174.2
77.03,12.22,143.49,Cycling,118.88
72.2,56.53,92.02,Walking,261.41
61.09,75.12,131.98,Walking,336.24
52.79,45.26,149.15,Running,426.27
90.12,38.01,169.34,Cycling,273.85
55.82,18.17,100.62,Walking,121.97
95.95,29.12,118.47,Running,276.04
60.5,16.45,135.85,Cycling,159.8
57.16,77.89,120.3,Running,670.0
62.2,17.67,92.62,Walking,91.32
56.3,59.9,134.75,Walking,297.92
56.48,22.17,138.39,Running,225.37
87.26,89.12,125.45,Running,762.46
91.87,47.11,115.59,Running,412.62
55.25,16.65,145.57,Walking,112.16
87.1,22.24,169.48,Walking,135.24
77.71,46.82,106.71,Walking,213.59
94.68,62.44,99.45,Walking,291.32
50.48,48.39,157.29,Walking,246.08
83.82,25.21,168.45,Cycling,203.49
93.27,27.57,95.03,Cycling,212.4
59.21,83.28,124.12,Running,719.71
64.29,34.09,108.97,Running,304.85
76.13,21.24,164.37,Walking,143.41
62.82,47.29,95.08,Running,415.48
70.09,23.0,125.57,Running,217.72
71.74,11.51,165.42,Cycling,116.8
68.71,14.15,167.25,Running,184.68
63.42,18.08,99.65,Cycling,146.22
58.81,56.23,130.14,Walking,276.65
96.12,33.61,106.34,Walking,186.62
55.2,38.03,163.79,Cycling,285.77
67.78,34.76,96.8,Running,319.19
88.98,30.64,139.14,Cycling,234.72
85.51,46.79,125.98,Running,416.68
56.96,69.27,141.41,Cycling,470.39
71.37,61.15,95.87,Walking,273.79
93.72,12.26,162.51,Walking,121.74
78.83,48.75,125.74,Running,438.43
53.59,82.41,144.37,Cycling,530.68
55.35,54.41,103.17,Cycling,374.91
78.92,26.38,95.75,Running,253.59
59.4,44.35,158.8,Walking,220.73
50.95,51.71,117.56,Walking,238.15
52.54,81.73,147.83,Running,697.58
60.14,56.87,119.79,Walking,254.61
71.5,81.77,162.61,Running,723.45
70.66,44.03,115.27,Cycling,293.42
69.06,18.48,163.54,Walking,132.5
86.59,18.86,110.3,Walking,129.62
89.03,12.57,140.25,Walking,90.19
77.46,63.83,150.32,Walking,311.98
79.48,28.36,113.19,Cycling,219.88
56.8,34.3,122.22,Running,330.9
80.68,27.7,148.79,Walking,170.52
68.76,26.97,119.01,Cycling,196.51
96.9,86.22,94.92,Walking,377.96
95.64,28.72,166.58,Walking,164.04
62.56,27.64,127.61,Walking,154.73
62.09,33.98,155.69,Walking,190.75
92.27,40.51,104.03,Running,379.03
77.8,78.86,148.86,Running,677.68
65.43,78.96,138.13,Walking,355.82
58.57,89.95,111.97,Walking,388.09
58.39,14.25,110.59,Running,160.23
88.17,71.86,159.16,Walking,357.22
61.89,37.12,127.31,Cycling,278.41
74.12,52.33,148.51,Running,465.87
94.28,60.33,164.86,Running,537.73
68.07,75.85,165.1,Cycling,512.56
86.55,77.64,130.54,Cycling,508.78
78.11,57.1,93.83,Cycling,378.59
98.59,80.26,169.38,Cycling,539.87
70.43,64.16,101.5,Walking,280.26
92.01,87.96,101.12,Running,732.19
51.94,32.48,111.19,Walking,175.58
70.65,82.06,131.9,Cycling,540.61
91.3,56.88,136.28,Running,490.68
67.47,32.96,115.88,Running,294.56
56.4,44.15,157.56,Walking,228.46
76.55,59.24,112.45,Walking,271.67
54.62,88.69,168.39,Running,768.91
64.94,60.7,129.5,Running,538.51
59.62,83.23,161.38,Walking,398.67
94.36,79.71,106.78,Running,672.85
94.5,83.17,128.71,Walking,391.39
90.93,35.23,93.28,Cycling,248.66
67.3,20.53,108.6,Cycling,177.4
90.64,43.82,93.79,Cycling,294.39
60.47,41.99,128.6,Running,374.29
90.51,52.23,106.79,Cycling,356.01
66.75,66.36,149.4,Running,585.3
73.27,89.09,129.09,Running,768.17
66.99,20.89,146.68,Running,216.66
77.53,62.31,130.93,Cycling,414.16
75.58,59.98,95.59,Cycling,402.08
75.59,22.09,124.07,Walking,142.94
73.57,55.7,131.8,Running,504.17
89.34,19.49,137.34,Running,220.06
72.88,71.87,127.23,Cycling,481.51
55.7,19.79,113.12,Walking,112.69
78.55,13.84,162.76,Walking,108.64
72.26,50.23,143.35,Walking,245.72
50.73,59.8,118.96,Cycling,411.43
87.92,47.95,169.75,Running,444.91
76.92,20.87,155.21,Walking,149.18
51.15,49.36,146.69,Running,452.75
50.52,45.63,151.92,Running,404.8
61.88,53.47,161.86,Cycling,383.4
61.03,82.31,159.02,Running,720.81
83.55,67.81,95.1,Cycling,439.78
90.46,73.44,152.31,Walking,354.2
71.42,20.9,98.56,Walking,107.97
90.11,64.13,128.18,Running,545.87
75.93,87.83,167.7,Cycling,594.01
57.69,19.71,119.36,Walking,108.88
76.08,34.09,164.81,Running,340.49
50.69,79.74,119.39,Walking,370.17
62.51,44.01,144.91,Cycling,328.48
75.49,72.78,165.46,Running,641.29
56.47,59.05,136.66,Walking,269.62
63.87,42.53,108.03,Cycling,288.48
69.93,74.34,154.87,Walking,352.41
63.39,78.99,90.13,Running,652.4
61.65,64.12,149.42,Running,551.54
52.54,17.65,107.17,Running,187.67
86.77,36.3,127.51,Cycling,273.37
89.18,25.86,117.74,Cycling,191.07
78.84,45.18,153.7,Cycling,322.34
92.11,60.46,147.66,Walking,288.52
82.53,76.02,149.95,Running,648.16
96.89,76.16,145.6,Walking,343.75
70.58,10.18,111.02,Walking,77.88
64.42,84.1,122.23,Cycling,558.52
70.9,38.57,112.83,Walking,201.68
91.26,85.49,140.24,Cycling,578.94
54.54,73.68,151.6,Cycling,480.15
62.53,20.63,105.69,Cycling,167.65
57.73,36.64,92.5,Cycling,257.98
88.89,62.45,163.31,Walking,319.71
57.42,68.34,167.61,Running,605.36
64.62,26.02,110.46,Cycling,183.02
51.4,63.87,110.1,Running,544.61
58.32,37.04,157.02,Running,356.74
99.41,17.72,164.8,Cycling,179.0
78.35,24.12,99.74,Running,217.42
91.46,83.29,94.11,Walking,358.24
52.57,14.56,108.93,Running,157.33
60.87,64.15,119.33,Cycling,427.31
65.15,60.05,149.35,Cycling,421.47
95.59,68.99,135.26,Cycling,477.62
92.08,50.85,163.28,Walking,276.25
97.61,12.39,168.37,Cycling,145.38
79.16,32.76,166.0,Cycling,268.23
65.24,20.26,116.09,Cycling,153.13
79.33,57.17,90.72,Cycling,381.36
77.67,60.5,105.72,Walking,286.03
63.89,11.84,101.86,Cycling,99.52
94.04,38.57,110.71,Running,342.4
96.81,51.77,137.27,Running,471.88
82.61,48.71,141.52,Walking,239.41
50.5,64.68,157.52,Cycling,440.19
77.21,64.87,137.46,Running,580.99
55.99,50.95,137.69,Running,459.09
84.78,56.02,111.14,Cycling,365.16
56.41,78.38,155.91,Walking,376.86
65.11,29.67,164.67,Running,291.98
61.26,65.26,121.09,Walking,297.32
83.6,64.8,97.96,Running,541.15
68.05,86.82,141.29,Running,756.44
54.07,58.42,164.31,Cycling,413.17
72.2,74.49,150.14,Cycling,499.22
67.79,24.57,141.86,Walking,140.12
79.34,20.23,148.76,Cycling,168.6
52.88,32.52,107.81,Running,298.69
58.3,39.77,98.02,Walking,181.27
68.99,84.69,122.79,Walking,380.41
62.98,55.31,112.52,Running,488.55
98.95,51.36,114.6,Running,466.91
71.22,40.96,163.13,Walking,231.42
75.88,86.36,158.06,Running,758.98
80.58,50.8,91.1,Cycling,326.1
52.34,23.23,93.41,Cycling,178.47
69.51,75.96,167.52,Walking,357.81
86.86,49.32,121.34,Cycling,351.96
98.03,20.99,135.17,Cycling,162.95
94.38,35.34,119.83,Walking,179.07
70.0,11.28,162.68,Cycling,112.0
62.31,14.46,150.81,Cycling,142.83
80.66,56.53,103.76,Running,478.38
82.67,28.96,123.2,Walking,164.13
73.57,83.27,138.4,Walking,370.94
76.19,54.71,137.63,Cycling,380.38
82.87,77.85,130.28,Running,670.47
77.14,33.69,148.53,Cycling,267.13
82.02,69.28,158.87,Running,611.92
79.39,88.58,160.14,Cycling,594.54
64.83,53.35,138.05,Cycling,371.67
64.05,38.57,112.49,Running,360.73
58.53,15.75,128.4,Cycling,135.05
51.17,63.54,139.92,Walking,291.41
52.53,42.43,134.99,Running,388.44
80.18,87.17,150.62,Running,738.45
55.07,20.41,120.62,Running,211.72
68.83,71.7,110.47,Running,624.72
94.68,46.28,166.26,Walking,230.92
93.09,54.3,105.45,Walking,248.93
87.43,88.36,102.3,Walking,394.61
56.55,77.32,150.73,Running,664.33
93.24,17.56,162.36,Cycling,157.8
91.71,30.79,125.82,Cycling,225.59
67.97,59.51,161.13,Running,537.54
71.52,89.56,131.9,Cycling,589.63
97.8,60.25,129.98,Running,526.04
87.4,38.34,114.64,Cycling,274.77
65.67,43.94,101.14,Running,384.53
91.12,82.59,105.15,Running,704.56
83.58,85.19,101.46,Running,730.28
50.39,39.7,157.63,Walking,197.06
66.12,30.9,122.55,Cycling,235.5
56.93,70.5,129.89,Cycling,480.33
53.67,88.92,132.07,Cycling,573.34
59.41,43.78,92.68,Running,396.0
84.48,80.99,124.89,Cycling,541.89
69.63,74.61,157.58,Cycling,508.74
93.82,70.52,134.75,Running,622.66
88.67,47.62,154.25,Running,445.16
56.35,43.65,153.64,Running,408.38
98.36,14.88,157.07,Walking,110.23
91.37,46.85,119.82,Running,417.03
80.12,17.41,138.86,Walking,114.42
56.31,36.7,124.91,Cycling,270.0
80.61,16.0,115.64,Running,171.98
76.1,13.12,121.95,Cycling,113.21
62.28,77.07,138.88,Cycling,507.64
52.27,67.04,111.14,Walking,309.92
68.84,31.81,116.27,Walking,167.7
54.66,81.52,123.82,Cycling,537.49
71.54,57.07,135.26,Cycling,386.36
79.07,38.73,160.41,Cycling,290.2
99.01,86.2,145.34,Walking,406.84
89.38,71.77,115.59,Walking,329.94
84.82,22.41,118.37,Cycling,185.03
83.99,63.78,143.58,Cycling,437.34
58.17,85.55,153.0,Cycling,565.95
53.5,12.21,120.67,Cycling,119.98
96.84,76.28,155.31,Cycling,517.41
73.97,63.77,165.98,Running,581.42
92.22,46.48,158.56,Cycling,338.98
95.0,13.39,118.06,Running,160.82
85.58,57.7,155.33,Cycling,394.6
92.94,24.4,140.95,Cycling,200.94
80.24,83.45,107.66,Running,712.63
93.04,76.52,156.68,Running,680.33
50.92,11.96,95.24,Walking,82.75
84.44,89.87,146.52,Running,768.47
64.43,60.96,110.76,Cycling,400.62
84.22,34.72,145.72,Running,331.01
97.32,60.5,128.05,Cycling,402.16
94.58,41.92,144.06,Cycling,309.11
51.7,83.34,109.24,Walking,381.81
88.29,67.46,123.83,Running,596.16
75.74,25.93,110.23,Walking,153.33
72.74,27.85,99.13,Cycling,209.74
83.89,59.29,98.74,Walking,279.71
66.16,12.67,117.2,Running,135.88
98.33,18.71,156.86,Walking,120.45
85.12,62.7,131.41,Cycling,433.63
84.5,74.77,97.75,Running,643.25
55.32,37.33,158.62,Cycling,277.07
91.84,52.63,152.06,Walking,275.38
93.01,64.86,138.75,Cycling,436.14
74.59,15.79,148.85,Running,170.76
91.9,25.12,155.68,Running,248.52
62.39,14.61,143.22,Running,174.62
87.13,73.27,139.28,Walking,353.09
94.09,53.11,120.49,Cycling,376.89
96.57,85.93,133.56,Walking,399.53
71.77,74.5,122.99,Walking,352.28
91.37,27.71,100.35,Walking,159.53
97.58,40.88,128.51,Cycling,306.46
64.93,43.62,104.15,Running,396.85
58.79,25.97,167.96,Running,252.23
83.69,36.32,160.69,Cycling,263.02
72.73,18.26,156.5,Running,214.35
80.87,29.97,100.77,Running,265.22
51.12,72.23,137.2,Cycling,468.24
89.4,82.35,119.44,Cycling,549.75
86.88,45.94,119.75,Running,399.05
95.9,20.91,149.45,Walking,130.85
92.6,72.18,146.35,Running,620.51
58.74,31.39,148.83,Walking,179.76
52.44,53.55,120.05,Walking,270.26
76.04,72.45,105.57,Cycling,486.13
77.38,15.06,109.34,Running,154.93
89.0,75.45,164.54,Cycling,505.8
72.15,41.41,91.02,Running,363.44
90.81,81.31,147.19,Running,690.4
68.74,64.61,161.69,Walking,327.66
50.23,88.33,124.05,Walking,397.46
93.96,15.35,154.17,Cycling,144.8
62.1,32.33,136.97,Walking,188.43
70.82,70.98,158.48,Cycling,487.13
89.54,72.33,97.15,Cycling,473.85
72.3,50.09,132.71,Cycling,351.24
66.26,88.28,93.76,Cycling,570.19
75.13,16.63,91.99,Running,163.98
53.86,46.79,145.11,Running,427.27
90.01,69.98,120.26,Running,593.15
77.42,44.09,138.5,Cycling,321.08
83.72,15.19,136.9,Running,166.2
80.5,65.88,113.8,Cycling,422.93
55.71,23.53,163.43,Cycling,208.91
57.4,57.36,131.58,Cycling,393.72
58.52,64.87,117.65,Walking,300.88
64.1,76.56,169.95,Cycling,508.46
75.35,17.16,135.11,Running,186.2
96.65,60.05,102.22,Running,513.73
85.8,67.58,144.89,Cycling,451.63
81.05,70.15,107.57,Running,598.67
90.86,19.15,138.3,Walking,128.64
79.3,18.21,128.77,Walking,114.6
61.12,63.27,98.47,Cycling,427.45
53.66,84.18,124.91,Cycling,543.89
68.21,78.09,127.05,Running,659.91
55.98,44.37,105.21,Running,392.44
68.05,70.79,101.24,Walking,317.55
79.0,87.7,147.11,Running,759.13
93.38,49.24,126.96,Cycling,346.72
73.59,65.74,103.73,Cycling,445.37
94.02,20.43,129.59,Running,196.83
70.09,60.05,163.79,Cycling,406.13
88.16,31.29,146.09,Running,303.08
85.58,25.63,150.18,Cycling,208.59
80.52,86.75,158.05,Running,747.96
52.37,81.58,118.67,Walking,363.17
99.62,25.3,117.07,Walking,153.81
54.96,65.91,128.8,Walking,294.72
67.57,76.24,109.74,Cycling,503.19
81.31,60.02,112.65,Walking,292.01
52.35,50.12,113.94,Running,441.79
98.31,61.68,131.09,Walking,307.23
58.28,63.1,129.86,Running,556.66
95.16,81.28,168.1,Running,718.47
87.53,68.69,148.5,Cycling,451.94
85.08,51.6,151.11,Running,464.33
85.33,52.45,125.91,Running,472.51
58.71,12.73,153.73,Running,161.04
52.16,21.99,102.67,Walking,134.05
50.75,76.99,134.29,Walking,351.58
87.14,12.53,148.75,Walking,108.49
78.45,48.45,110.48,Cycling,346.54
82.97,23.02,153.29,Walking,133.3
73.27,78.72,94.51,Cycling,507.94
55.5,46.11,144.66,Running,427.65
66.17,84.84,164.92,Walking,393.35
51.88,52.8,90.5,Running,464.8
87.39,36.73,113.39,Running,342.57
81.57,55.21,90.22,Running,487.61
98.32,76.48,93.44,Cycling,493.47
57.89,29.84,110.05,Walking,158.7
57.39,79.63,95.13,Cycling,500.08
83.55,53.25,141.35,Running,470.03
51.32,78.31,116.9,Cycling,495.9
55.18,56.81,96.3,Walking,247.97
97.95,42.47,98.26,Walking,208.99
59.7,63.43,138.06,Walking,311.43
54.53,63.69,108.38,Walking,298.21
94.73,79.53,164.95,Running,707.47
70.95,80.53,101.87,Cycling,510.45
74.56,11.73,134.8,Walking,98.91
53.79,83.23,123.92,Cycling,538.65
82.05,50.46,118.79,Running,455.46
88.43,28.59,146.69,Running,293.55
99.67,28.87,159.28,Cycling,217.67
77.36,79.29,148.67,Cycling,521.94
77.91,62.26,100.06,Running,550.49
87.26,36.67,161.49,Running,345.91
82.35,66.35,116.21,Walking,305.42
54.52,53.72,116.1,Cycling,358.67
51.83,15.85,98.61,Cycling,121.95
92.08,72.83,151.73,Cycling,480.53
65.29,37.47,127.4,Cycling,277.17
59.74,36.93,139.18,Walking,198.69
82.81,69.2,167.06,Walking,327.78
55.45,61.82,100.3,Walking,288.77
97.63,27.88,165.23,Walking,158.44
88.63,54.74,136.8,Cycling,365.1
74.63,15.74,125.29,Running,162.34
50.71,38.95,134.29,Cycling,286.57
56.13,23.59,93.94,Walking,114.18
78.24,11.92,128.92,Cycling,107.46
89.55,37.34,143.56,Walking,194.8
84.05,22.7,168.28,Running,226.18
86.72,44.12,117.82,Walking,230.26
91.44,30.09,101.32,Walking,144.9
59.82,40.48,159.56,Running,384.06
92.52,49.62,158.99,Running,439.36
88.25,23.5,155.12,Running,246.81
91.54,61.88,114.98,Cycling,417.79
87.31,15.41,158.5,Walking,110.38
53.99,84.56,160.5,Walking,395.1
92.7,61.45,98.67,Cycling,399.65
56.01,85.93,132.51,Walking,382.33
84.16,14.52,154.22,Running,183.98
54.27,75.63,145.0,Walking,355.39
64.13,24.78,107.81,Cycling,201.07
55.63,75.15,99.6,Cycling,482.91
98.6,59.2,101.41,Cycling,382.43
52.92,14.41,169.84,Cycling,144.22
69.12,45.35,163.02,Running,422.09
55.33,61.33,92.23,Cycling,391.13
69.09,64.64,162.05,Walking,308.45
53.95,74.01,151.78,Running,636.14
78.51,67.75,102.01,Cycling,450.01
95.26,88.2,159.21,Cycling,600.12
92.95,75.17,108.76,Walking,343.72
54.14,28.23,161.3,Walking,157.15
78.61,83.5,137.58,Cycling,535.83
95.76,86.25,145.4,Cycling,571.82
76.09,39.6,161.99,Running,385.97
92.82,32.14,155.55,Cycling,254.24
87.34,37.26,158.25,Walking,191.47
